tic,gvkey,datadate,assets,revenue,net_income,operating_income,cash,debt_total,equity,rd,mktcap,cogs,intangibles,current_assets,current_liabilities,long_term_debt,roa,roe,op_margin,net_margin,cash_to_assets,debt_to_assets,debt_to_equity,current_ratio,rd_to_sales,log_assets,log_mktcap,mkt_to_book,p_to_s,p_to_e,gross_margin,asset_turnover,intangibles_to_assets,cash_ratio,long_term_debt_ratio
VEEV,18689,2024-10-31,6452.853,699.207,185.808,181.353,5062.986,71.70100000000001,5501.403,172.411,33863.45514,168.087,488.404,5447.16,857.001,62.545,0.028794705225735035,0.03377465711928393,0.25936954292505654,0.26574104664283965,0.7846120158013827,0.011111519199337101,0.013033220798403609,6.356071929904399,0.24658076935728618,8.772277637574092,10.430091692418591,6.155421651531436,48.43123015072789,182.2497155127874,0.7596033792567867,0.1083562573020027,0.07568807161731407,5.907794740029475,0.009692611934596992
WIX,18869,2024-12-31,1913.042,460.455,48.024,36.02,1107.149,969.946,-78.786,127.186,12037.9714,136.691,71.47,1280.4,1515.412,369.159,0.025103473943593503,-0.6095499200365547,0.07822697114810352,0.10429683682444539,0.5787374244789188,0.5070176190590693,-12.311146650420126,0.8449187415699493,0.27621808862972497,7.556449924243677,9.395821216294959,-152.79328053207422,26.14364356994712,250.66573796435117,0.7031392861408824,0.24069257235335137,0.03735934705040454,0.7305927364967414,0.1929696263856204
VRNS,19044,2024-12-31,1664.275,158.514,-12.994,-17.552,568.418,754.406,455.656,57.199,5000.5965,23.472,23.135,878.074,709.885,493.032,-0.007807603911613164,-0.028517126955422512,-0.11072838992139494,-0.08197383196436907,0.34154091120758284,0.4532940770004957,1.655648120511965,1.2369242905541038,0.36084509885562155,7.417144872149571,8.517312484300557,10.974499403058447,31.546718270941362,-384.83888717869786,0.8519247511260835,0.09524507668504303,0.013900947860179357,0.8007184262239658,0.29624431058569045
ATHM,19295,2024-12-31,4140.388,232.449,38.821,23.975,3206.381,13.25,3281.408,42.672,2914.10715,46.032,557.544,3447.469,620.586,3.165,0.009376174406843029,0.011830592233577781,0.10314090402625953,0.1670086771721969,0.7744155861721171,0.003200183171239024,0.004037900803557497,5.555183326726675,0.18357575210046073,8.328544782234697,7.977318756840962,0.8880660832179357,12.536544145167326,75.0652262950465,0.8019694642695818,0.05614183984689358,0.13465984347360682,5.1666988942708985,0.000764421112224265
TBCH,19602,2024-12-31,298.861,146.077,20.139,29.959,12.995,105.191,120.604,4.502,345.54222,87.544,95.34,188.371,123.672,52.717,0.06738584157852648,0.16698451129315778,0.2050904659871164,0.13786564620029162,0.043481752386560976,0.3519729907883598,0.8722015853537196,1.5231499450158485,0.030819362391067723,5.699978582355966,5.845114835452512,2.865097509203675,2.365479986582419,17.157863846268434,0.4006996310165187,0.48877906451494174,0.3190111791100211,0.10507633093990555,0.1763930389043736
SABR,19649,2024-12-31,4634.929,644.862,-74.698,46.091,746.073,5133.282999999999,-999.1891800000002,0.0,1408.6518,242.232,2890.821,1163.218,1141.775,4887.4,-0.016116320228422052,0.0747586157808474,0.07147420688457376,-0.11583563615161073,0.1609675142812328,1.1075213881377686,-5.1374485460300905,1.0187804076985396,0.0,8.441376159651778,7.250388355737105,-1.4097948898926225,2.1844236441285116,-18.85795871375405,0.6243661434539484,0.13913093382875982,0.6237034051654297,0.6534325939874318,1.054471384567056
PCTY,19730,2024-12-31,5293.774,347.714,37.465,21.291,482.364,382.139,1172.14,56.155,11147.18148,99.596,570.867,4237.256,3705.618,374.048,0.007077181609944059,0.03196290545497978,0.061231356804730325,0.1077465963406708,0.09111911464297492,0.0721864968168267,0.32601822307915435,1.1434681070741777,0.16149766762339166,8.574286692038257,9.318941962870714,9.510110976504512,32.05847759940641,297.53587294808483,0.7135691976739504,0.06568357470492696,0.10783743318094047,0.13017099981703456,0.07065809760673576
MGNI,19753,2024-12-31,2854.768,193.968,36.407,40.218,483.22,608.814,768.218,22.262,2251.51784,54.248,1026.151,1703.18,1495.984,589.087,0.012753050335438816,0.047391495643163785,0.20734347933679786,0.18769590860348098,0.1692676953083403,0.21326216351030974,0.7925016076165879,1.1385014812992653,0.1147715087024664,7.956745857842551,7.719359863316719,2.930831925312867,11.607676730182298,61.84299283104898,0.7203250020621959,0.06794527611350554,0.3594516261916906,0.3230114760585675,0.20635196975726222
ATEN,19849,2024-12-31,432.815,74.204,18.301,19.471,195.558,11.937999999999999,231.829,13.193,1355.9511999999997,13.278,3.007,307.288,123.573,7.194,0.042283654679250944,0.07894180624512032,0.26239825346342516,0.2466309093849388,0.45182814828506407,0.02758222335177847,0.05149485180887636,2.4866920767481573,0.17779364993800875,6.070310384972361,7.21225847965216,5.848928304914397,18.273289849603792,74.09164526528605,0.8210608592528704,0.17144507468548917,0.00694754109723554,1.5825301643562915,0.01662142023728383
QTWO,19877,2024-12-31,1294.795,183.045,0.164,1.734,448.859,541.119,517.796,35.722,6112.2732000000005,72.396,607.502,558.66,398.9,340.461,0.00012666097722033217,0.000316727050807654,0.009473080390068016,0.0008959545466961677,0.3466641437447627,0.41791866666151783,1.045042835402359,1.4005013787916771,0.1951541970553689,7.1661076604443865,8.718054028800267,11.804404051016231,33.39218880603131,37269.95853658537,0.6044906990084405,0.14136986936155915,0.46918778648357456,1.1252419152669841,0.2629458717403141
FIVN,19908,2024-12-31,2051.214,278.66,11.577,6.977,1005.956,1233.13,622.192,41.48,3080.83712,108.734,431.068,1248.568,641.691,780.614,0.005643974738861962,0.018606796615835627,0.025037680327280556,0.04154525227876264,0.4904198196775178,0.6011708188419151,1.9819123357420219,1.9457464729908942,0.14885523577119067,7.62618709197607,8.032956631246602,4.951585877028313,11.055900093303666,266.11705277705795,0.6097968850929449,0.13585125686544652,0.21015262181322866,1.5676641872801707,0.380561950142696
WB,20004,2024-12-31,6504.499,456.827,8.865,117.88,2350.484,1905.518,3482.771,75.921,2332.7976,86.407,272.004,3491.781,968.136,1893.356,0.0013629028154205267,0.002545386992139305,0.25804079005838093,0.01940559555367787,0.3613628044219855,0.2929538462531857,0.5471269859545747,3.6067050497037605,0.166192015795914,8.780249370301883,7.754823513007225,0.6698107914646124,5.106523038261749,263.146937394247,0.8108539994352348,0.0702324652521278,0.0418178248624529,2.4278448482444617,0.2910840635074277
BOX,20088,2024-10-31,1354.32,275.913,12.893,23.461,697.915,753.2570000000001,13.795,67.865,4571.820240000001,49.63,78.733,962.59,587.104,727.667,0.009519906669029478,0.9346139905762958,0.0850304262575522,0.0467284977511027,0.5153250339653849,0.5561883454427314,54.60362450163103,1.6395561944732109,0.2459652136724257,7.2110547623289944,8.427666706556444,331.41139833272933,16.569789172673996,354.59708679128215,0.8201244595216608,0.20372807017543862,0.0581347096697974,1.188741688014389,0.5372932541792191
PAYC,20116,2024-12-31,5859.9,493.873,113.565,148.472,402.0,83.4,1575.9,66.673,11457.823,65.461,98.1,4304.8,3906.8,63.0,0.019380023549889932,0.07206358271463925,0.30062789421571945,0.22994778009731245,0.06860185327394666,0.014232324783699382,0.05292213972967828,1.1018736561892086,0.1350002935977468,8.675887817579035,9.34642800712709,7.270653594771241,23.19993804075137,100.89220270329767,0.8674537786030011,0.08428010716906432,0.016740900015358624,0.10289751203030613,0.010751036707111044
MTLS,20129,2024-12-31,410.332,51.908,2.177,-3.347,105.917,42.741,257.356,9.942,415.83168,18.918,75.955,197.241,105.786,29.285,0.0053054599690007115,0.008459099457560734,-0.06447946366648685,0.041939585420359096,0.2581251279451761,0.10416199565230107,0.1660773403378977,1.864528387499291,0.19153117053248053,6.016966588120325,6.030280562997756,1.6157838946828518,8.010936271865608,191.01133670188332,0.6355475071279957,0.12650244192507532,0.18510620668141894,1.0012383491199213,0.07136903775479368
ANET,20748,2024-12-31,14043.921,1930.436,800.996,799.652,8303.473,59.642,9994.807,285.016,139415.24702,686.877,330.54,11910.815,2732.222,37.499,0.05703506876747597,0.08014121733416162,0.4142338829155694,0.41493009869273056,0.5912503352874172,0.00424681967379338,0.005967298818276331,4.359387707148247,0.14764333031501695,9.549944912094489,11.84521214736761,13.948768297376828,72.21956439892335,174.05236358234,0.6441855622253211,0.13745705348242843,0.023536162016291606,3.0390916257902907,0.0026701232511917436
CSCO,20779,2024-10-31,123333.0,13841.0,2711.0,3032.0,19434.0,28724.746799999997,45277.0,2286.0,217655.98,4196.0,67258.38355610055,35752.0,40542.0,20561.0,0.021981140489568892,0.059875875168407804,0.2190593165233726,0.19586735062495483,0.1575733988470239,0.23290398190265377,0.6344224838218079,0.8818509200335455,0.16516147677190954,11.722643293245943,12.290671021907393,4.807208516465313,15.725451918214002,80.28623386204353,0.6968427136767574,0.11222462763412874,0.5453397189405962,0.47935474322924376,0.16671126138178752
RDNW,21035,2024-12-31,755.2,269.6,-56.4,0.3,96.7,665.7,36.7,0.0,205.08024,202.1,161.9,371.4,324.4,392.4,-0.0746822033898305,-1.536784741144414,0.0011127596439169138,-0.2091988130563798,0.1280455508474576,0.8814883474576272,18.138964577656676,1.1448828606658445,0.0,6.626982614831291,5.32340131718983,5.5880174386920975,0.7606833827893175,-3.6361744680851067,0.2503709198813057,0.3569915254237288,0.2143802966101695,0.29808877928483357,0.5195974576271186
VICR,21238,2024-12-31,641.118,96.166,10.246,9.647,277.273,7.336,570.071,16.984,2182.7110399999997,41.196,20.618,463.034,61.82,5.62,0.015981457391619016,0.017973199829494923,0.10031612004242664,0.10654493272050414,0.43248356776755603,0.011442511362962824,0.012868572511143348,7.490035587188612,0.17661127633467133,6.463213527342165,7.6883229794879835,3.8288406882651453,22.697325874009522,213.03055241069683,0.571615747769482,0.1499973483820451,0.03215944646695304,4.485166612746684,0.008765937003796492
W,21540,2024-12-31,3459.0,3121.0,-128.0,-82.0,1376.0,4221.0,-999.1891800000002,0.0,5558.65872,2090.0,13.0,1877.0,2370.0,3811.0,-0.03700491471523562,0.12810386917920785,-0.026273630246715796,-0.04101249599487344,0.3978028331887829,1.2202948829141371,-4.224425248479972,0.7919831223628692,0.0,8.148734808937169,8.62311212073213,-5.563169449052681,1.7810505350849088,-43.42702125,0.33034283883370713,0.9022838970800809,0.0037583116507661175,0.580590717299578,1.1017635154668979
HUBS,21847,2024-12-31,3795.833,703.172,4.935,-3.844,2069.495,745.4159999999999,1908.286,213.711,29726.469007028118,75.504,401.555,2633.603,1573.399,254.539,0.0013001098836539961,0.0025860903449482935,-0.005466656806585017,0.00701819753915116,0.5452018041889619,0.19637744863907342,0.39062069312461545,1.6738303507247687,0.3039242176878488,8.241659165084513,10.2997931402547,15.577575377604886,42.27481897320729,6023.600609326873,0.8926237108417286,0.18524840265628126,0.10578837372455532,1.3153020943829252,0.06705748119055817
WK,22000,2024-12-31,1368.469,199.889,-8.815,-13.32,816.935,793.278,-41.684,50.607,6076.374,44.642,224.233,1048.242,592.425,787.82,-0.006441505068803166,0.21147202763650322,-0.06663698352585685,-0.04409947520874084,0.5969700446265133,0.5796828426511671,-19.030755205834375,1.7694087859222687,0.2531755124093872,7.221447875684885,8.712163415475034,-145.77233470876115,30.398741301422287,-689.3220646625072,0.77666604965756,0.14606761278479818,0.16385683563164383,1.3789678018314555,0.5756944439369837
UPLD,22040,2024-12-31,529.522,68.027,-3.43,-1.918,57.052,291.956,104.925,11.293,122.24911999999999,17.64,384.879,118.392,120.42,287.732,-0.006477540121090341,-0.03269001667857994,-0.028194687403530948,-0.050421156305584545,0.10774245451558197,0.551357639531502,2.7825208482249226,0.9831589436970603,0.16600761462360533,6.271974712809125,4.8060609299650645,1.1651095544436503,1.7970676349096681,-35.64114285714285,0.7406911961427081,0.12846869440740893,0.7268423219431864,0.4737751204118917,0.543380633854684
MOMO,22164,2024-12-31,2518.482,317.131,20.912,24.406,1468.016,627.626,1540.63,27.274,1265.1570299999998,208.388,30.539,1645.636,876.604,15.769,0.008303414517157557,0.013573667915073702,0.07695873314182468,0.06594120410808152,0.5828971578911424,0.24920805469326363,0.4073826940926763,1.8772855245926323,0.08600231450094757,7.831411618048788,7.142951527844937,0.8211945957173362,3.9893830309871943,60.49909286534047,0.34289615332465123,0.12592148762627645,0.01212595523811566,1.6746626755068423,0.006261311377250264
GTM,22638,2024-12-31,6467.6,309.1,14.6,80.3,139.9,1388.8,1693.5,56.4,3594.71428,37.1,1968.5,451.0,652.1,1373.0,0.0022574061475663302,0.008621198700915263,0.2597864768683274,0.04723390488515043,0.021630898633186964,0.21473189436576162,0.8200767640980218,0.6916117159944793,0.18246522161112907,8.77456037586566,8.18721978994522,2.1226538411573665,11.629615917178906,246.21330684931507,0.879974118408282,0.047792071247448824,0.3043632877728987,0.21453764760006133,0.21228894798688847
GDDY,23071,2024-12-31,8235.4,1192.6,198.6,265.3,1089.0,3894.7000000000003,692.1,200.5,27870.22296,490.7,4574.7,1951.8,2698.4,3855.8,0.024115404230517036,0.28695275249241436,0.22245514003018618,0.16652691598188832,0.132234014134104,0.4729217767200137,5.62736598757405,0.7233175214942188,0.16812007378836158,9.01619721459543,10.235314120443993,40.26906944083225,23.36929646151266,140.33344894259818,0.5885460338755659,0.14481385239332636,0.5554921436724385,0.40357248739994067,0.46819826602229403
BHE,23084,2024-12-31,2139.464,656.887,18.423,29.49,328.027,383.361,1113.313,0.0,1634.0367999999999,578.73,236.513,1504.229,649.099,359.454,0.008611035287342998,0.01654790701267298,0.0448935661689149,0.028045919617833814,0.15332204701738378,0.17918553432074577,0.3443425164351804,2.3174107493618075,0.0,7.668310609354007,7.398808796586174,1.4677245302983075,2.4875462598590015,88.69547847798947,0.11898089016832412,0.3070334438906193,0.11054778206130134,0.5053574262169561,0.16801124019847963
SEDG,23119,2024-12-31,2630.195,196.217,-287.439,-207.99045730000003,721.218,760.731,658.342,62.238,789.1672,266.564,58.046,2034.307,1041.079,399.183,-0.10928429260948333,-0.43661045474844384,-1.0600022286550097,-1.4649036525887156,0.2742070454852206,0.2892298859970458,1.1555255475117796,1.9540371095757383,0.3171896420799421,7.8748132669099355,6.670978212210269,1.1987192067344936,4.021910435894952,-2.745511917311151,-0.35851633650499193,0.07460169303036467,0.022069086132397026,0.692760107542271,0.15176935550405957
ESE,23224,2024-12-31,1795.064,214.593,23.473,27.417,71.284,170.514,1236.933,0.0,3437.6172600000004,119.236,928.614,645.511,316.109,144.571,0.013076413988582022,0.018976775621638357,0.12776278816177603,0.10938381028272125,0.039711118935035185,0.09499048501891855,0.13785225230469234,2.0420519504348182,0.0,7.49279595488287,8.142533853393026,2.7791458874490376,16.019242286561074,146.44984705832235,0.4443621180560409,0.11954615545740986,0.5173152600687217,0.22550449370312142,0.08053807552265546
LITE,23249,2024-12-31,3966.1,402.2,-60.9,-47.8,896.7,2608.3,872.3,74.2,5800.945,254.2,1595.8,1651.4,346.9,2587.3,-0.015355134767151609,-0.06981543047116817,-0.11884634510193932,-0.15141720537046247,0.22609112226116337,0.6576485716446888,2.9901410065344494,4.760449697319113,0.1844853306812531,8.2855385230836,8.665776114297174,6.650171959188353,14.423035803083042,-95.25361247947454,0.3679761312779712,0.1014094450467714,0.40236000100854746,2.5848947823580284,0.6523536975870503
DAY,23546,2024-12-31,9117.0,465.2,10.8,32.6,579.7,1232.9,2546.3,32.8,11549.76,188.3,2525.9,5983.5,5314.8,1219.9,0.0011846001974333664,0.0042414483760750896,0.07007738607050731,0.023215821152192607,0.0635845124492706,0.13523088735329605,0.4841927502650905,1.1258184691804018,0.0705073086844368,9.117896081584902,9.354419936513269,4.5358991477830575,24.827515047291488,1069.4222222222222,0.5952278589853826,0.051025556652407586,0.27705385543490185,0.10907277790321367,0.13380497970823738
SHOP,23650,2024-12-31,13924.0,2812.0,1293.0,465.0,5479.0,1126.0,11558.0,351.0,137652.69139999998,1452.0,474.0,7254.0,1956.0,190.0,0.09286124676817006,0.11187056584184114,0.16536273115220484,0.4598150782361309,0.39349324906636024,0.08086756679115197,0.09742169925592663,3.708588957055215,0.1248221906116643,9.54136924893133,11.8324890628678,11.909732773836302,48.95188172119487,106.45993147718482,0.48364153627311524,0.20195346164895145,0.03404194197069808,2.801124744376278,0.013645504165469693
NOK,23671,2024-12-31,40531.453,5136.113,812.385,932.691,8576.53,4917.735,21386.452,905.954,23803.05007,2516.027,6768.873,18622.168,11796.352,3708.49,0.020043322897898577,0.03798596419826907,0.1815947195865823,0.15817116952060828,0.2116018391938725,0.12133132754949594,0.2299462762687331,1.578637870419601,0.17638903193913372,10.609833568967423,10.077569005650199,1.1129966798606894,4.634448282193168,29.30020873108194,0.5101301314826991,0.12671919262307227,0.1670029692742572,0.7270493454247551,0.0914965964827365
BZUN,23703,2024-12-31,1398.368,374.503,1.048,11.153,399.485,345.664,536.224,0.0,158.33936000000003,192.495,103.729,988.347,513.419,81.9,0.0007494450673928466,0.0019544071134451274,0.029780802824009422,0.002798375446925659,0.28567944918648025,0.24719101123595505,0.6446261263949393,1.9250300436875145,0.0,7.24306112134425,5.064740577800043,0.2952858506892642,0.42279864246748367,151.0871755725191,0.4859987770458447,0.2678143378567015,0.07417861392709216,0.7780876827698235,0.058568273873544026
APPF,24071,2024-12-31,626.678,203.664,102.734,23.658,278.499,41.748999999999995,519.29,42.296,8981.59488,76.189,160.896,335.402,63.28,37.476,0.16393426927385354,0.19783550617188855,0.11616191374027812,0.5044288632257051,0.4444052607559225,0.06661953985938551,0.0803963103468197,5.300284450063211,0.20767538691177626,6.440432852098734,9.102932749090074,17.295913420246876,44.100061277398076,87.4257293593163,0.6259083588655825,0.32498986720452927,0.256744292922362,4.401058786346398,0.05980104615129301
