costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,datacqtr,datafqtr,scfq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,fyr,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,afudccy,cogsy,xrdy,prccq,prchq,prclq
A,USD,STD,INDL,C,TXN,2024-12-31,010499,2024Q4,2024Q4,7,0.0000,-140.0000,296.0000,15026.0000,1473.0000,20483.0000,0.0000,1.0000,0.0000,-143.0000,0.0000,3484.0000,8350.0000,820.0000,,,,3364.0000,,,,,35509.0000,0.0000,,,,,257.0000,3935.0000,,16903.0000,7580.0000,3200.0000,1205.0000,0.0000,0.0000,0.0000,0.0000,61.0000,1260.0000,-6.0000,1260.0000,1258.0000,912.0000,919.0000,919.0000,1741.0000,2.7530,911.0000,912.0000,1.0000,-7.0000,1741.0000,0.0000,868.0000,,,,,,0.0000,1198.0000,868.0000,13509.0000,0.0000,,3907.0000,435.0000,,0.0000,0.0000,,,,,,0.0000,5.2000,5.2000,1.3000,1.3000,5.2400,1.3100,1.3100,5.2400,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,4362.0000,,,,,,,,,,,,,,4774.0000,1198.0000,1205.0000,1205.0000,1205.0000,30412.0000,,257.0000,4619.0000,1918.0000,0.0000,395.0000,4527.0000,2214.0000,,,2258.0000,4380.0000,1796.0000,3643.0000,14963.0000,0.0000,0.0000,1401.0000,1401.0000,443.0000,35509.0000,18606.0000,18606.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,,,,1205.0000,116.0000,,0.0000,,,,,5.2000,5.2400,1.3000,1377.0000,1812.0000,1.3100,3.1100,37.5800,5.6000,4.0400,27.0000,1359.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,16040.0000,12133.0000,,,,,,,,,,,,197.3500,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,0.0000,904.0000,2623.0000,1719.0000,,52122.0000,,52262.0000,4007.0000,,,,,,,,,11.0000,,4007.0000,0.0000,16903.0000,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,78.0000,,16903.0000,6848.0000,,443.0000,,,830.0000,40895.0000,936.0000,0.0000,0.0000,53.0000,-210.0000,53.0000,159.0000,154.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11383.0000,,,,,1191.0000,0.0000,134.0000,0.0000,2195.0000,,,,,,,,,,,,491.0000,937.0000,,4967.0000,1959.0000,187.510000000000,220.385000000000,183.350000000000
A,USD,STD,INDL,C,TYL,2024-09-30,010789,2024Q3,2024Q3,7,0.0000,-0.1630,74.7750,1238.5640,73.3840,3757.9440,0.0000,0.0000,0.0000,0.0000,0.0000,9.8690,3557.9310,145.3860,0.0000,0.0000,0.0000,538.2960,0.0000,,,,4996.5080,0.0000,682.4220,,,,,1491.9350,,3275.1120,544.2810,538.2960,75.8970,0.0000,0.0000,0.0000,0.0000,0.0000,75.9520,0.0550,75.9520,285.1970,42.4918,43.3110,43.6940,48.1480,0.0010,42.7860,42.7140,0.0100,0.0000,0.4810,0.0000,10.6530,,,,,,0.0000,75.8970,10.6530,631.1760,0.0000,,,34.5300,,682.4220,0.0000,,,,,,0.0000,5.4700,5.4700,1.7400,1.7400,5.5600,1.7800,1.7800,5.5600,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,2531.6530,,,,,,,,,,,,,,236.7080,75.8970,75.8970,75.8970,75.8970,3906.2880,,931.6790,3463.3320,0.0000,0.0000,0.0000,0.0000,0.0000,,,21.2150,5.9850,843.1110,1021.6350,699.7610,0.0000,0.0000,31.9250,31.9250,0.0000,4996.5080,1721.3960,1721.3960,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1630,,,,75.8970,4.5040,,0.0000,,,,2130.0000,5.5000,5.6000,1.7400,82.8270,117.3570,1.7800,,,,,,86.0960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,200.0130,,,,,,,,,,,,567.5300,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0430,619.5080,619.4650,,1801.4150,,1801.5780,543.3370,,,,,,,,,,,543.3370,0.0000,3275.1120,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,31.1870,,3275.1120,548.1650,,0.0000,,,5.3620,18.7190,0.0000,0.0000,0.0000,36.6600,,36.6600,22.4850,10.1990,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.9290,,,,,160.6890,0.0000,1.2350,0.0000,425.9800,,,,,,,,,,,,30.1200,140.7830,,834.7770,88.5040,583.720000000000,598.932000000000,495.208600000000
A,USD,STD,INDL,C,TYL,2024-12-31,010789,2024Q4,2024Q4,7,0.0000,-0.1570,73.1920,1440.7790,76.3810,3739.2360,0.0000,0.0000,0.0000,0.0000,0.0000,34.0150,3544.0280,156.8170,0.0000,0.0000,0.0000,744.7210,0.0000,,,,5180.0150,0.0000,701.4380,,,,208.7000,1539.3010,,3388.4220,767.9780,744.7210,65.2210,0.0000,0.0000,0.0000,0.0000,0.0000,65.2270,0.0060,65.2270,283.4550,42.6110,43.4970,43.9120,48.1480,0.0290,42.9640,42.8640,0.0100,0.0000,0.4810,0.0000,9.6430,,,,,,0.0000,65.2210,9.6430,628.7250,0.0000,,174.3270,34.6710,,701.4380,22.3760,,,,,,0.0000,6.0500,6.0500,1.4900,1.4900,6.1700,1.5200,1.5200,6.1700,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,2531.6530,,,,,,,,,,,,,,263.0260,65.2210,65.2210,65.2210,65.2210,4017.1470,,908.0830,3439.7360,0.0000,0.0000,0.0000,0.0000,0.0000,,,27.9110,23.2570,899.1470,1065.6070,725.9860,0.0000,0.0000,49.7580,27.3820,0.0000,5180.0150,1791.5930,1791.5930,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1570,,,,65.2210,6.3400,,0.0000,,,,,6.0500,6.1700,1.4900,71.6860,106.3570,1.5200,,,,,,76.7670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,369.5350,195.2080,,,,,,,,,,,,626.0700,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,0.0000,12.2020,599.6090,587.4070,,1866.6420,,1866.7990,541.1310,,,,,,,,,,,541.1310,0.0000,3388.4220,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,34.3530,60.2200,3388.4220,778.7360,,0.0000,,,5.1840,18.0020,0.0000,0.0000,0.0000,47.5030,-30.6630,47.5030,0.0000,11.5460,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.1720,,,,,197.7090,0.0000,1.2590,0.0000,434.7740,,,,,,,,,,,,29.4350,151.3190,,1118.2320,117.9390,576.640000000000,638.560000000000,573.550000000000
A,USD,STD,INDL,C,VSH,2024-09-30,011191,2024Q3,2024Q3,7,0.0000,14.8080,237.7490,2010.7730,266.1230,2209.5850,0.0000,0.0000,0.0000,-15.8960,0.0000,29.2890,604.8730,209.8640,,,,29.9520,,,,,4220.3580,0.0000,,,,,,1302.3350,,2167.6660,657.2620,643.7710,-18.9930,31.2660,0.0000,0.3060,0.0000,0.5110,12.7840,0.0000,12.4780,530.8750,137.5403,138.3458,136.7930,145.6800,0.5770,136.4470,136.7930,0.1000,0.0000,14.5680,0.0000,27.6250,,,,,,0.0000,-19.2990,27.6250,921.8110,0.0000,,2963.1030,53.5950,,0.0000,0.0000,,,,,,0.0000,0.6200,0.6200,-0.1400,-0.1400,0.6300,-0.1400,-0.1400,0.6300,0.0000,0.0000,0.0000,0.0000,,-3.7270,,,,,,,,,,,,,,,,12,,,,,,,,,255.3230,,,,,,,,,,,,,,86.6300,-19.2990,-19.2990,-18.9930,-19.2990,3095.3740,,83.4270,338.7500,173.3530,0.0000,223.2540,687.2040,290.5970,,,,13.4910,425.8850,714.4260,1332.3690,0.0000,0.0000,298.4480,298.4480,0.0000,4220.3580,2052.6920,2046.7950,15.6740,5.8970,0.0000,5.8970,0.3060,0.0000,,,,-19.2990,0.8030,,0.0000,,,,1075.8000,0.8400,0.8500,0.0800,22.3380,75.9330,0.0800,,,,,,-24.0690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,4567.8150,1604.7120,,,,,,,,,,,,21.8700,0.0000,0.0000,0.0000,0.0000,-30.3150,-0.2200,-0.2200,-40.6140,0.0000,0.0000,0.0000,0.0000,,30.7040,0.0000,428.5580,428.5580,,1050.2030,,1035.3950,735.3530,,,,,,,,,,,735.3530,0.0000,2167.6660,,,,,,,,,,,,,,,,,,,,,,,,-40.6140,,5.6350,,2173.5630,59.2410,,15.6740,,,9.2330,199.4400,160.9000,0.0000,0.0000,112.1100,,112.1100,51.0520,-5.0760,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.3470,,,,,425.8850,0.0000,6.5960,0.0000,659.4200,,,,,,,,,,,,,128.5450,,1583.4390,,18.910000000000,24.685000000000,17.420000000000
A,USD,STD,INDL,C,VSH,2024-12-31,011191,2024Q4,2024Q4,7,0.0000,-35.2920,217.8090,1915.5070,265.2700,2195.1890,0.0000,0.0000,0.0000,-10.9560,0.0000,28.9900,531.4980,216.3130,,,,28.5610,,,,,4110.6960,0.0000,,,,,6.6820,1306.2450,,2028.9620,606.4160,590.2860,-66.0850,-55.0400,0.0000,0.2230,0.0000,4.9400,-116.1850,0.0000,-116.4080,517.2110,136.9640,136.9640,136.0500,145.7040,0.7000,135.7710,136.0500,0.1000,0.0000,14.5710,0.0000,25.9010,,,,,,0.0000,-66.3080,25.9010,999.2370,0.0000,,2931.2210,55.3730,,0.0000,0.0000,,,,,,0.0000,-0.2300,-0.2300,-0.4900,-0.4900,-0.2300,-0.4900,-0.4900,-0.2300,0.0000,0.0000,0.0000,0.0000,,2.5880,,,,,,,,,,,,,,,,12,,-66.4870,-66.4870,-0.4900,-0.4900,-0.4900,-0.4900,-66.4870,179.0050,,,,,,,,,,,,,,-31.1500,-66.3080,-66.3080,-66.0850,-66.3080,3028.1990,,87.2230,266.2280,175.1760,0.0000,217.8120,689.3810,296.3930,,,,16.1300,401.5720,708.3480,1373.3860,0.0000,0.0000,277.7860,277.7860,0.0000,4110.6960,2081.7340,2081.7340,3.8010,0.0000,0.0000,0.0000,0.2230,0.0000,,,,-66.3080,5.5630,,0.0000,,,,1051.5000,0.4800,0.4800,0.0000,9.8020,65.1750,0.0000,,,,,,-58.8530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,4594.9120,1663.6910,,,,,,,,,,,,18.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3110,-24.3360,,401.9010,401.9010,,920.2080,,955.5000,714.7160,,,,,,,,,65.5090,,714.7160,0.0000,2028.9620,,,,,,,,,,,,,,,,,,,,,,,,-66.4870,,5.9930,,2028.9620,57.5510,,3.8010,,,9.9330,212.0620,159.7690,0.0000,0.0000,96.3630,-38.5140,96.3630,64.5620,7.2320,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.1590,,,,,401.5720,0.0000,7.7310,0.0000,649.5410,,,,,,,,,,,,120.1260,132.3300,,2100.6500,120.1260,16.940000000000,20.150000000000,14.950000000000
A,USD,STD,INDL,C,WDC,2024-09-30,011399,2024Q3,2025Q1,7,0.0000,-400.0000,1395.0000,8942.0000,1645.0000,15829.0000,0.0000,-30.0000,0.0000,14.0000,0.0000,106.0000,12585.0000,1930.0000,,,,269.0000,,,,,24771.0000,0.0000,,,,,,4772.0000,,11643.0000,1705.0000,1705.0000,493.0000,121.0000,191.0000,0.0000,0.0000,0.0000,805.0000,0.0000,805.0000,1317.0000,332.0000,337.5000,357.0000,346.0000,,346.0000,344.0000,0.0100,-2.0000,3.0000,0.0000,1794.0000,,,,,,0.0000,149.0000,1794.0000,5955.0000,332.0000,,8108.0000,80.0000,,0.0000,0.0000,,,,,,2.0000,,,1.3500,0.4200,,1.4000,0.4300,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,6,,,,,,,,,9812.0000,,,,,,,,,,,,,,,149.0000,151.0000,153.0000,153.0000,17827.0000,,77.0000,9889.0000,508.0000,0.0000,1897.0000,3384.0000,979.0000,,,1051.0000,0.0000,1919.0000,6091.0000,7037.0000,0.0000,22.0000,853.0000,853.0000,0.0000,24771.0000,12899.0000,12899.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,485.0000,10.0000,,0.0000,,,,,,,0.4500,349.0000,429.0000,0.4700,,,,,,243.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,11352.0000,3244.0000,,,,,,,,,,,,,0.2000,0.0000,229.0000,229.0000,-1.9500,-0.0100,-0.0100,-3.0000,0.0000,0.0000,0.0000,0.0000,,-384.0000,0.0000,2458.0000,2458.0000,,6868.0000,,7268.0000,2212.0000,,,,,,,,,,,2212.0000,0.0000,11872.0000,-174.2000,-9.1000,-0.5300,-0.0300,-0.5300,-0.0300,-14.0000,,,,,,,,,,,,,,,,,-17.0000,,57.0000,51.0000,11872.0000,375.0000,0.0000,22.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,448.0000,90.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851.0000,,,,,1809.0000,332.0000,99.0000,0.0000,1783.0000,,,,,,,,,,,,,466.0000,,1317.0000,,68.290000000000,80.380000000000,52.770000000000
A,USD,STD,INDL,C,WDC,2024-12-31,011399,2024Q4,2025Q2,7,0.0000,-633.0000,1064.0000,9372.0000,2166.0000,16084.0000,0.0000,-163.0000,0.0000,14.0000,0.0000,23.0000,12833.0000,1996.0000,,,,745.0000,,,,,25456.0000,0.0000,,,,,,4885.0000,,12117.0000,2291.0000,2291.0000,594.0000,-100.0000,-133.0000,0.0000,0.0000,0.0000,361.0000,0.0000,361.0000,1408.0000,337.2500,345.5000,357.0000,348.0000,,348.0000,346.0000,0.0100,-7.0000,3.0000,0.0000,195.0000,,,,,,0.0000,453.0000,195.0000,7514.0000,126.0000,,8203.0000,84.0000,,0.0000,0.0000,,,,,,6.0000,0.8400,3.4100,1.6300,1.2700,3.5200,1.6800,1.3200,0.9000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,6,,,,,,,,,9729.0000,,,,,,,,,,,,,,324.0000,453.0000,460.0000,466.0000,466.0000,19860.0000,,77.0000,9806.0000,547.0000,0.0000,1916.0000,3420.0000,957.0000,,,861.0000,0.0000,2047.0000,4706.0000,8633.0000,0.0000,156.0000,890.0000,890.0000,0.0000,25456.0000,13110.0000,13110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,592.0000,3.0000,,0.0000,,,,,1.7100,1.7600,1.2800,560.0000,644.0000,1.3200,,,,,,466.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,11454.0000,3251.0000,,,,,,,,,,,,,0.2000,0.0000,229.0000,229.0000,6.5000,0.0200,0.0200,10.0000,0.0000,0.0000,0.0000,0.0000,,-484.0000,0.0000,2597.0000,2597.0000,,7229.0000,,7862.0000,2409.0000,,,,,,,,,,,2409.0000,0.0000,12346.0000,-206.7000,-9.1000,-0.6300,-0.0300,-0.6300,-0.0300,-14.0000,,,,,,,,,,,,,,,,,-4.0000,,30.0000,25.0000,12346.0000,768.0000,0.0000,156.0000,,,0.0000,0.0000,,0.0000,0.0000,,,,468.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666.0000,,,,,2047.0000,126.0000,93.0000,0.0000,1765.0000,,,,,,,,,,,,487.0000,357.0000,,2725.0000,487.0000,59.630000000000,74.110000000000,58.820000000000
A,USD,STD,INDL,C,WWD,2024-09-30,011580,2024Q3,2024Q4,7,0.0000,-32.6980,57.1030,1743.6110,373.4220,2625.3040,0.0000,-5.1770,0.0000,11.6080,0.0000,0.0000,1657.4540,287.4570,-3.1290,-0.0500,-0.0500,53.9100,-4.3780,,,,4368.9150,0.0000,56.7910,,,,,399.2160,320.5700,2176.4160,285.3340,282.2700,83.2960,25.8530,0.9540,0.0000,0.0000,5.3230,115.4260,0.0000,115.4260,617.4050,60.0760,62.0840,61.3850,72.9600,0.5450,59.1280,59.4370,0.0015,0.0000,0.1060,-2.6620,90.7480,,,0.0000,,10.5620,0.0000,83.2960,307.7480,592.4210,0.0000,,890.2440,29.3280,,56.7910,424.6090,,,,,,0.0000,6.0100,6.0100,1.3600,1.3600,6.2100,1.4000,1.4000,6.2100,0.0000,0.0000,0.0000,0.0000,,-8.3690,,,,,,,,,,,,,,,,9,,,,,,,,,806.6430,,,,,,,,,,,1.6660,,,372.9710,83.2960,83.2960,83.2960,83.2960,2768.8370,,440.4190,1247.0620,91.7870,207.8950,161.7340,609.0920,147.6760,,,36.9700,3.0640,287.6130,923.5100,1268.9890,0.0000,12.0040,554.7100,130.1010,0.0000,4368.9150,2192.4990,2192.4990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,83.2960,19.6710,,217.0000,,,,2903.3470,6.0400,6.2400,1.4100,95.3370,124.6650,1.4500,0.7000,58.3400,7.6500,4.3000,36.3000,101.5310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,1858.0940,967.8500,,,,,,,,,,,,157.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7380,-39.1290,22.0160,792.0820,770.0660,320.5700,3190.5610,,3223.2590,854.4880,,,,,,,,,30.7820,,854.4880,0.0000,2176.4160,,,,,,,,,,,,,,,,,,,,,,,,,,5.1260,,2176.4160,53.9100,0.0000,12.0040,,,13.8320,1413.4670,84.3920,0.0000,0.0000,121.8580,-44.6060,121.8580,40.6920,18.2350,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.1010,,,,,230.8220,0.0000,13.4770,0.0000,729.8230,,,,,,,,,,,,34.6890,112.4180,,2331.6000,140.6760,171.510000000000,188.200000000000,145.980000000000
A,USD,STD,INDL,C,WWD,2024-12-31,011580,2024Q4,2025Q1,7,0.0000,-73.7090,97.0040,1724.5960,421.7520,2556.7860,0.0000,-12.4920,0.0000,11.2970,0.0000,8.6560,1608.0970,224.0350,,,,57.2770,,,,,4281.3820,0.0000,50.5170,,,,,415.9270,333.3320,2208.4210,286.7230,283.7260,87.0910,-33.3850,-7.3150,0.0000,0.0000,-0.3110,46.0800,0.0000,46.0800,555.2150,59.8763,61.8533,61.1410,72.9600,0.2060,59.3220,59.2160,0.0015,0.0000,0.1060,-1.7520,165.5390,,,,,0.0000,0.0000,87.0910,423.5390,502.3280,0.0000,,881.4150,27.8760,,50.5170,422.4570,,,,,,0.0000,5.9700,5.9700,1.4200,1.4200,6.1700,1.4700,1.4700,6.1700,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,9,,,,,,,,,781.9280,,,,,,,,,,,-0.0990,,,370.0180,87.0910,87.0910,87.0910,87.0910,2710.7490,,404.4170,1186.3450,94.7720,205.6750,182.5980,632.0020,148.9570,,,,2.9970,228.5060,914.8220,1158.1390,0.0000,0.0000,539.8270,117.3700,0.0000,4281.3820,2072.9610,2072.9610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,87.0910,15.1030,,258.0000,,,,,5.9400,6.1400,1.3000,89.7310,117.6070,1.3500,,77.1500,,,,101.8540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,1830.1040,948.6890,,,,,,,,,,,,172.3400,0.0000,0.0000,0.0000,0.0000,6.0850,0.1000,0.1000,9.3610,0.0000,0.0000,0.0000,0.0000,7.7930,-72.5140,16.2680,708.8670,692.5990,333.3320,3221.8600,,3295.5690,772.7250,,,,,,,,,35.5280,,772.7250,0.0000,2208.4210,,,,,,,,,,,,,,,,,,,,,,,,9.3610,,6.6660,,2208.4210,65.9330,0.0000,0.0000,,,13.6380,1429.4720,87.4880,0.0000,0.0000,115.9840,,115.9840,38.7420,14.7630,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.7740,,,,,173.6670,0.0000,12.3410,0.0000,655.1180,,,,,,,,,,,,30.2070,99.9030,,555.2150,30.2070,166.420000000000,201.643700000000,158.180000000000
A,USD,STD,INDL,C,XRX,2024-09-30,011636,2024Q3,2024Q3,7,0.0000,-3514.0000,180.0000,3011.0000,1679.0000,5311.0000,0.0000,1.0000,0.0000,-1609.0000,0.0000,18.0000,4663.0000,895.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,8322.0000,0.0000,,,,,,1123.0000,,1303.0000,564.0000,521.0000,-1205.0000,192.0000,5.0000,0.0000,0.0000,-24.0000,-1032.0000,0.0000,-1032.0000,958.0000,123.8785,123.8785,124.3440,124.3630,0.0340,124.3630,124.3440,1.0000,0.0000,124.0000,0.0000,558.0000,,,-1.0000,,,0.0000,-1209.0000,558.0000,2890.0000,0.0000,,,59.0000,,,,0.0000,0.0000,0.0000,0.0000,,4.0000,-11.0500,-11.0500,-9.7100,-9.7100,-11.0500,-9.7100,-9.7100,-11.0500,0.0000,0.0000,0.0000,0.0000,,-2.0000,,,255.0000,,,1963.0000,,,,,714.0000,1275.0000,38.0000,26.0000,,12,,-1015.0000,-1015.0000,-8.1600,-8.1600,-8.1600,-8.1600,-1058.0000,1709.0000,0.0000,,,,,,,,0.0000,0.0000,,0.0000,,-1372.0000,-1209.0000,-1209.0000,-1205.0000,-1205.0000,4421.0000,,,1709.0000,640.0000,0.0000,50.0000,732.0000,42.0000,,,1275.0000,43.0000,940.0000,2393.0000,4612.0000,0.0000,18.0000,1508.0000,1508.0000,0.0000,8322.0000,6805.0000,6791.0000,0.0000,4.0000,10.0000,14.0000,0.0000,0.0000,,,,-1205.0000,-27.0000,,0.0000,-1.2900,-1.2900,-161.0000,,0.1700,0.1700,-0.0400,96.0000,155.0000,-0.0400,,,,,,-1087.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,648.0000,,,,,,,,,,,,10.4200,0.1800,0.0000,214.0000,214.0000,-36.4000,-0.2900,-0.2900,-56.0000,0.0000,0.0000,0.0000,0.0000,,-1906.0000,,1535.0000,1535.0000,855.0000,56.0000,,3570.0000,1528.0000,,,,,,,,,40.0000,43.0000,1528.0000,0.0000,1517.0000,38.0000,15.0000,0.3000,0.1200,0.3100,0.1200,15.0000,,,,,,,,,,,,,,,,,-1099.0000,,9.0000,,1521.0000,18.0000,0.0000,18.0000,,,0.0000,0.0000,635.0000,0.0000,0.0000,,,,,118.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0000,,,,,,0.0000,57.0000,0.0000,1373.0000,,,,,,,,,,,,33.0000,415.0000,,2877.0000,108.0000,10.380000000000,12.285000000000,9.510000000000
